Portfolio_ID,Stocks,Weights,Expected_Return,Volatility,Sharpe
11,"['MOLDTKPAC', 'APOLLOPIPE', 'DOLATALGO', 'WHIRLPOOL', 'TAJGVK', 'UTTAMSUGAR', 'JAGRAN', 'PENINLAND', 'MAZDOCK', 'NDRAUTO', 'FIEMIND']","[0.18757013604534384, 0.08326086540636993, 4.553649124439119e-18, 0.014073678272191682, 0.10165512815936863, 0.030106759620877045, 0.29931570052480183, 0.04793280267253081, 0.029377271799428967, 0.0640512127205116, 0.14265644477857578]",0.2672803876947117,0.22706147419218942,1.1771278621598316
12,"['TATVA', 'CRAFTSMAN', 'GOKEX', 'TORNTPHARM', 'SUVENPHAR', 'LLOYDSENGG', 'NTPC', 'ATULAUTO', 'NINSYS', 'FIEMIND', 'GPTHEALTH', 'KAMATHOTEL']","[0.165845790925514, 0.1308296054600354, 0.0012932036551760603, 0.25730054528223295, 0.06850376936519302, 0.0, 0.24215702478708193, 0.020346793288803885, 0.0716608462757686, 0.0354485041646667, 8.310411603367142e-18, 0.006613916795527438]",0.24485110907516436,0.1668984051356998,1.4670667995663809
13,"['MUFIN', 'KABRAEXTRU', 'DHANBANK', 'SBICARD', 'GRMOVER', 'RATNAMANI', 'HATSUN', 'GHCLTEXTIL', 'MFSL', 'GSLSU', 'BIGBLOC', 'IREDA', 'GICHSGFIN', 'SEAMECLTD', 'ASALCBR']","[0.06186670682256311, 2.1795851798747656e-17, 0.016994193449352758, 0.1522007569703343, 0.021906798105284994, 0.16835581047547865, 0.1989679507231219, 0.08294931609331976, 0.11084335609747767, 0.041981579369442114, 0.03334067306425183, 0.0, 3.822019116824518e-05, 0.0717927294882796, 0.038761909149925056]",0.22737552317223725,0.19090569490360607,1.1910358320481005
14,"['DISHTV', 'PTL', 'CARBORUNIV', 'GRAVITA', 'IOB', 'PENIND', 'INDUSINDBK', 'ASMS']","[0.05760865615517008, 0.1068324934929033, 0.37826913073369695, 0.05582306888171175, 0.0953013602137964, 0.08111826479941571, 0.18733964475452233, 0.03770738096878345]",0.22390345593099018,0.23295281699355463,0.9611536740385722
15,"['SMLISUZU', 'GLOBUSSPR', 'SERVOTECH', 'SAKAR', 'WEALTH', 'BANKINDIA', 'PARAGMILK', 'DEVYANI', 'NAVNETEDUL', 'UNICHEMLAB', 'REDTAPE', 'APLAPOLLO']","[0.045383217237385434, 0.023371328257346616, 0.06928549615348452, 0.051269013043449524, 0.1595366265155842, 0.025477617248758952, 0.026429285675371, 0.09217167466669453, 0.16457490343239478, 0.11358699249552223, 0.12165365441308068, 0.10726019086092763]",0.34411301823358387,0.1864623915050511,1.8454821664360246
16,"['MBLINFRA', 'CONCOR', 'NATCOPHARM', 'RRKABEL', 'ESABINDIA', 'NIACL', 'AEROFLEX', 'GTLINFRA']","[0.05257870999514956, 0.265682996394331, 0.2178746047774178, 0.10015226182944859, 0.20779447368351592, 0.026268222024943538, 0.10210264160774545, 0.02754608968744808]",0.2751945775539791,0.2167545677741698,1.2696137404619598
17,"['NSLNISP', 'VERTOZ', 'PVP', 'ZAGGLE', 'REMSONSIND', 'FLAIR', 'KILITCH', 'MEDPLUS']","[0.08100671970884493, 0.08959833595233213, 0.026416475711651222, 0.05575178800314241, 0.08959285005600523, 0.2554609345909332, 0.07024801332734511, 0.33192488264974573]",0.0434525082781617,0.21745633016095142,0.1998217676441063
18,"['IFGLEXPOR', 'PTCIL', 'NIACL', 'CARYSIL', 'AGI', 'TIDEWATER', 'TCLCONS', 'CSBBANK', 'GPTHEALTH', 'RPOWER', 'UFO', 'SUDARSCHEM']","[0.062165313598144534, 0.004593236374423056, 0.0628091591853879, 0.07373320801555135, 0.08409468103378455, 0.2367236517351551, 0.10186689936382252, 0.1443897270533188, 0.0, 0.019261253997447707, 0.0970096162730481, 0.11335325336991642]",0.21056249239071104,0.22156356518024367,0.9503480060876291
19,"['HMAAGRO', 'TECHM', 'DCMSRIND', 'NDTV', 'ISMTLTD', 'INDSWFTLAB', 'HIKAL', 'UPL']","[0.032298366866350126, 0.3913028128268807, 0.02378207989528444, 0.07163500980306095, 0.07257293981371377, 0.06802558238901342, 0.14896060360229826, 0.1914226048033984]",0.15437997061702996,0.21803632398060524,0.7080470253697836
20,"['PAISALO', 'SANGHIIND', 'PRINCEPIPE', 'MINDACORP', 'GPIL', 'GULFOILLUB', 'ELECON', 'SARDAEN', 'MMFL', 'INTELLECT']","[0.11402662979732421, 0.05782555211468815, 0.09858704940261, 0.12422847776391159, 0.050239828864253135, 0.30929286405517453, 0.044811516505280174, 0.016179520717458405, 0.15246121693315218, 0.032347343846147666]",0.3231162595862806,0.23149887924478652,1.3957573386116398
21,"['GULFOILLUB', 'KAMATHOTEL', 'PGHH', 'GICRE', 'JPPOWER', 'TBZ', 'JASH', 'HUHTAMAKI']","[0.17605780423610107, 0.024335461620733245, 0.5185571050212064, 0.05847306213817278, 0.011296761682153846, 0.02960506678125441, 0.04195829864008378, 0.13971643988029445]",0.20125749885760702,0.176894512287317,1.137726073326226
22,"['TVSHLTD', 'JSWENERGY', 'JINDWORLD', 'SYMPHONY', 'SDBL', 'PIDILITIND', 'LGHL', 'SCHAND', 'BALMLAWRIE', 'SARVESHWAR', 'HINDZINC', 'LINC']","[0.10501478192352706, 0.004930856748145272, 0.032257242083089145, 0.06184535384095177, 0.040360292320812514, 0.2719213037406183, 0.20916746912420162, 0.023616837399340302, 0.0877164824311184, 0.02550207659513836, 0.1033363102648785, 0.03433099352817896]",0.3813756451020076,0.16085665053818535,2.3709038067498107
23,"['DHARMAJ', 'EMUDHRA', 'MEGASOFT', 'MONARCH', 'RCF', 'TEJASNET', 'WALCHANNAG', 'SURYODAY', 'ADVENZYMES', 'CAMPUS', 'SUDARSCHEM', 'MUFTI', 'HATSUN', 'ESTER', 'SIRCA']","[0.03367317984736167, 0.14922603612545307, 0.009959628956904897, 0.0, 0.02166116190632799, 0.02138407607050043, 0.003587977728503242, 0.03820922432241946, 0.11375473417787277, 0.1677256112072823, 0.0675205520668451, 0.04623986802631322, 0.2439479207473124, 1.4907779871675686e-19, 0.0831100288169033]",0.20542288960458194,0.19636563318805486,1.046124447895896
24,"['VALIANTLAB', 'HCLTECH', 'GODFRYPHLP', 'SUNPHARMA', 'BOMDYEING', 'RAMCOSYS', 'SANDESH', 'DRREDDY', 'ICIL', 'AAVAS']","[0.07701456518239404, 0.22081875562317085, 0.050008399250101705, 0.17845089487519253, 0.0, 0.015603870110469398, 0.08114103838628964, 0.26336841706217284, 0.014113152357692506, 0.0994809071525165]",0.17885156161690338,0.16747693897931162,1.0679175455851677
25,"['POWERINDIA', 'INDIASHLTR', 'HPAL', 'GESHIP', 'OBEROIRLTY', 'ICICIGI', 'COALINDIA', 'GULPOLY', 'SURAJEST', 'KOTHARIPET', 'OSWALGREEN', 'UJJIVANSFB', 'SHRIRAMFIN', 'SATIN']","[0.08200150754710453, 0.17966296758951822, 0.06643805337814328, 0.1043022819000469, 0.09115134634665908, 0.24433485418291695, 0.17636248143379943, 0.023706316778965477, 3.659859958496381e-17, 0.004319466564887402, 0.0069528937488858794, 4.336808689942018e-19, 6.342582709040201e-18, 0.02076783052907274]",0.3152107852673499,0.18300078293334393,1.7224559382467892
26,"['AVTNPL', 'BLUEJET', 'NECLIFE', 'ATULAUTO', 'SRHHYPOLTD', 'KIMS', 'SDBL', 'GODREJPROP']","[0.07566314446606924, 0.18113092058412733, 0.02222829912889422, 0.07261602301603295, 0.043003890860376814, 0.3447674996345273, 0.0856244757345458, 0.17496574657542635]",0.25455320079980165,0.21451736447967887,1.1866321470862344
27,"['PRECWIRE', 'MMFL', 'YUKEN', 'DMART', 'FEDERALBNK', 'INOXGREEN', 'PRESTIGE', 'NTPC', 'SHOPERSTOP', 'JAGRAN', 'TIL']","[0.03078264494978084, 0.06286307188507496, 0.06182657367043519, 0.2013215718579048, 0.0277473164219949, 0.011707067818527499, 0.033108869302717725, 0.2956517286092875, 0.1071181631542182, 0.16787299233005845, 4.7704895589362195e-18]",0.19297752882798122,0.18451496180126492,1.0458638526876267
28,"['SPIC', 'GANESHBE', 'AVADHSUGAR', 'ICICIBANK', 'HATSUN', 'ROSSARI', 'IGL', 'VESUVIUS', 'TI', 'KITEX', 'XCHANGING']","[1.0428086228765553e-17, 0.07070656633066684, 0.0, 0.16371938048390078, 0.19004331885564543, 0.17034538610326627, 0.14857333472558443, 0.18709183991298858, 0.03776793750375072, 0.01831856387348898, 0.013433672210707953]",0.21819639353836676,0.1839697292176429,1.186045087234066
29,"['SALASAR', 'LIKHITHA', 'NLCINDIA', 'EMUDHRA', 'SPORTKING', 'WOCKPHARMA', 'VEDL', 'PETRONET']","[0.04272247267115123, 0.06894309300065846, 0.11559552357448795, 0.17008921865163495, 0.15196822279908398, 0.04114611439650136, 0.07607007472321382, 0.3334652801832683]",0.2765974803287043,0.21260850201784784,1.3009709287424676
30,"['PCBL', 'ERIS', 'SPORTKING', 'EIDPARRY', 'SONATSOFTW', 'SEQUENT', 'ELDEHSG', 'BCG', 'CAREERP', 'AWHCL', 'OSWALGREEN']","[0.002901380072825043, 0.29896494054057327, 0.12234030971115877, 0.13689183420414325, 0.10427369718055321, 0.029234732857210313, 0.12302187673517768, 0.03255927326941318, 0.06956079901079446, 0.07465938998397612, 0.005591766434174747]",0.1510540694292624,0.19263453042274858,0.7841484550966265
31,"['MINDTECK', 'INOXWIND', 'GFLLIMITED', 'TEJASNET', 'RIIL', 'KICL', 'SOTL', 'IMPAL']","[0.04070801734001286, 0.034626419547257606, 0.15574840905888335, 0.053639466293682714, 0.0719116092579774, 0.03526276246612451, 0.23945179699131303, 0.3686515190447486]",0.22643711967161323,0.22387915954615234,1.0114256285875218
32,"['SBICARD', 'AARTIPHARM', 'BEDMUTHA', 'APARINDS', 'JAIBALAJI', 'KHAICHEM', 'VIDHIING', 'OPTIEMUS', 'GODREJCP', 'GOCOLORS', 'TREL', 'TMB', 'SUKHJITS', 'IEX']","[0.0983465287007945, 0.054853972138867835, 0.01930462220879687, 0.059341883504726745, 0.014229146045804246, 1.883801274693564e-18, 0.0347963689751068, 0.010264329141750957, 0.15545056263390736, 0.10413613596895506, 0.0, 0.2970124635385455, 0.1302297911837642, 0.02203419595897993]",0.14690167769808227,0.1569695246183524,0.9358611364546808
33,"['KERNEX', 'MRPL', 'ANDHRSUGAR', 'CDSL', 'SJVN', 'GPTINFRA', 'KALYANKJIL', 'PATELENG', 'GENESYS', 'NELCO']","[0.10056255565289257, 0.0695740656398402, 0.138982979666711, 0.16291377392402834, 0.33464157277629725, 0.012773807484596455, 0.1103082071467184, 1.0537089863843496e-18, 0.04209491056599193, 0.02814812714292393]",0.27776289649823976,0.22470784041651812,1.2361068309115466
34,"['PLATIND', 'KEI', 'SOTL', 'GLS', 'NAGAFERT', 'PILANIINVS', 'MEDANTA', 'FLUOROCHEM', 'QUESS', 'WEL', 'VLSFINANCE', 'NUVAMA', 'DBOL', 'VAIBHAVGBL']","[0.0, 0.058512368523027124, 0.06400862440450109, 0.21618224891080995, 0.06887392001947995, 0.1575834409464993, 0.17202419048131307, 0.02307391401942967, 0.0631721992527051, 0.08508780830773569, 0.00519243193691473, 0.007658998460676958, 0.054311908257007754, 0.02431794647989968]",0.31488349351257117,0.1745875969483066,1.8035845559281314
35,"['TAJGVK', 'HGS', 'JINDALPOLY', 'HINDUNILVR', 'JGCHEM', 'AJMERA', 'JIOFIN', 'ASMS']","[0.025420023009565265, 0.1394120999843516, 0.050553976498689354, 0.5484304580034416, 0.03233562011066367, 0.0029584222571625287, 0.16740921106389178, 0.03348018907223424]",0.2685033166866778,0.17918517638751355,1.4984683560318686
36,"['DOLPHIN', 'EDELWEISS', 'DBL', 'SMLISUZU', 'GKWLIMITED', 'SBCL', 'RPSGVENT', 'FMGOETZE', 'COSMOFIRST', 'TATACONSUM']","[0.08116475608742381, 0.04542566628016373, 0.02280812320756458, 0.06813023049648921, 0.12313221391211178, 0.08202489347489442, 0.03746716870895813, 0.20507318446321138, 0.06872867609888027, 0.2660450872703026]",0.24794465670526855,0.21384409177844393,1.1594646110782194
37,"['INDIANB', 'PNCINFRA', 'MCDOWELL-N', 'GHCLTEXTIL', 'RAIN', 'AVANTIFEED', 'GEPIL', 'IPCALAB', 'TRACXN', 'HEUBACHIND', 'IWEL', 'JINDWORLD']","[0.03578488838168713, 0.07929166712883738, 0.13457117856470213, 0.015872326646778945, 6.897250162801836e-19, 0.05531614198109117, 0.08711952441656387, 0.2761179309933732, 0.04128958450768232, 0.1503117606789808, 0.07412898489724395, 0.0501960118030591]",0.2885386089191363,0.189067765500533,1.5261121225782026
38,"['BAJAJCON', 'KSB', 'ORIENTCER', 'GTPL', 'SYNGENE', 'NRAIL', 'PIXTRANS', 'AMBUJACEM', 'OIL', 'NDTV', 'CARYSIL', 'PGIL', 'GODREJIND', 'MINDTECK']","[0.135523019842011, 0.11298834487030965, 1.7971851377666918e-17, 0.0028991150845553717, 0.20642803597588008, 5.658180087658726e-18, 0.0708792232868039, 0.11238704109102367, 0.14574669698492115, 0.021460923765524706, 0.02923928633763152, 0.02862296592038168, 0.128898919071507, 0.00492642776945017]",0.1991290503821546,0.1767044257595235,1.1269047140514108
39,"['INDIANHUME', 'NETWEB', 'TIL', 'TVSSRICHAK', 'DRREDDY', 'GUJGASLTD', 'ZYDUSWELL', 'OFSS', 'MANAKSIA', 'ADSL', 'TATAPOWER', 'CAREERP', 'KIRIINDUS', 'KPIGREEN', 'SPCENET']","[0.01692819722653774, 0.033737399986424776, 6.7559347873002995e-18, 0.06923756406867873, 0.2692534657324823, 0.09401412490995203, 0.16936906584154002, 0.19752117065387287, 0.026416219896614242, 0.0, 0.03895014173198642, 0.02761447746344969, 0.0014007962541883582, 0.023193185101521824, 0.03236419113275103]",0.25525560474292935,0.16112105646500974,1.5842473376430632
40,"['PFC', 'SOLARINDS', 'NAUKRI', 'IRB', 'FLUOROCHEM', 'PRINCEPIPE', 'DBL', 'GMBREW', 'AMIORG']","[0.09198518504771734, 0.3706839342018848, 0.22461018000749644, 0.03611028798969161, 0.04438217427621993, 0.074898471425678, 0.01715475142724118, 0.0789857017983012, 0.06118931382576939]",0.33596348117167457,0.21518521286138506,1.5612758734871375
41,"['CUPID', 'PFOCUS', 'DHANBANK', 'CIPLA', 'NIACL', 'ERIS', 'TIMKEN', 'NAVINFLUOR', 'FAIRCHEMOR', 'PNCINFRA', 'WHIRLPOOL', 'ZEEMEDIA', 'BANKBARODA', 'SAFARI']","[3.0425348005775185e-19, 0.007326671275905011, 0.02805900801253232, 0.3209235724243128, 0.033135914409903794, 0.2083255017716732, 0.1016076451950539, 0.07354798064414404, 0.0664110682951004, 0.057601067634172734, 0.005325726995647696, 0.00850291443066287, 0.0, 0.08923292891089141]",0.2228927405396857,0.16925330642944458,1.316918087107512
42,"['GODREJCP', 'VOLTAMP', 'SURYODAY', 'NMDC', 'RAILTEL', 'POONAWALLA', 'CSBBANK', 'INDHOTEL', 'MANINDS', 'UTIAMC', 'PPL', 'PAKKA']","[0.28514669461438524, 0.12290269504505988, 0.04118843972466951, 0.08611961183119923, 0.016051938756597387, 0.040541932217364116, 0.0571210805680425, 0.1360994292388036, 0.023299090292692563, 0.19152908771118599, 2.68414598227887e-18, 0.0]",0.21227235045251636,0.19530933529728647,1.0868520448825958
43,"['AWHCL', 'YATHARTH', 'SHANTIGEAR', 'BSHSL', 'SAPPHIRE', 'SKMEGGPROD', 'HCLTECH', 'ORIENTBELL', 'JISLJALEQS', 'NUVOCO', 'APTUS']","[0.03934151591300783, 0.08445951388492616, 0.07358391913355987, 0.07469428827043847, 0.16733057538155563, 0.019142503888254114, 0.30643873315175724, 0.03062918251672359, 0.0, 0.13173092331620082, 0.07264884454357637]",0.22831861556940378,0.17632724331794827,1.2948572850861517
44,"['ASIANPAINT', 'SUTLEJTEX', 'TCI', 'MEDIASSIST', 'MOREPENLAB', 'PAYTM', 'ALLCARGO', 'BIRLAMONEY']","[0.5181891159760889, 0.05339796662646628, 0.0731129866236595, 0.16567164984696534, 0.00857440830886919, 0.09527381248175439, 0.05478475567085537, 0.030995304465341024]",0.21368518882419196,0.19665052414192688,1.0866240492192678
45,"['RTNINDIA', 'ORIENTCEM', 'PATELENG', 'WENDT', 'TRU', 'CHOLAFIN', 'RUBYMILLS', 'ATUL', 'KPITTECH', 'SHREDIGCEM', 'VEDL', 'NINSYS', 'NAVKARCORP', 'DABUR', 'SBCL']","[0.010362063621992991, 0.011525796550393234, 3.2932640989247197e-18, 0.099911045181159, 0.054147573707075784, 0.0495508744425794, 1.3188367547611327e-18, 0.1321086452193469, 0.04606956950287021, 0.028293907392695165, 0.020594645445234615, 0.08282903938744383, 0.0, 0.42051926806995743, 0.044087571479251436]",0.3443282498894996,0.17741338982557334,1.9408244790769804
46,"['HONASA', 'GNFC', 'RENUKA', 'LOKESHMACH', 'PLATIND', 'BBTCL', 'RADIOCITY', 'EASEMYTRIP', 'RSYSTEMS', 'AGI', 'NIITMTS', 'BLSE', 'REMSONSIND']","[0.087360160393807, 0.1190632471516714, 0.04135583742143707, 0.04389572737506105, 3.0086610286472748e-18, 0.16347247066859705, 0.169886609516851, 0.02508508512271211, 0.1400798288717249, 0.08447039178728846, 0.05474257442678119, 4.065758146820642e-18, 0.07058806726406869]",0.3030595312410782,0.21103549582460818,1.4360595124383781
47,"['SYNCOMF', 'TRIVENI', 'SAKAR', 'NINSYS', 'HAL', 'BIKAJI', 'NAVINFLUOR', 'LUMAXIND', 'SILVERTUC', 'PANAMAPET', 'CYIENTDLM', 'BFINVEST', 'NAUKRI', 'EIDPARRY', 'WELENT']","[0.033083569611147765, 7.237049501340742e-18, 0.025298980644837977, 0.06801720308847313, 0.05581763383989954, 0.1930792412861711, 0.11178619714247076, 0.09660133212703581, 0.14486727742357863, 0.018895776722950952, 0.03678155261262783, 0.0, 0.14174462261250498, 0.07402661288830141, 1.3552527156068805e-19]",0.43045767040512983,0.1773963688336874,2.426530335627627
48,"['MPHASIS', 'HERCULES', 'COCHINSHIP', 'SPANDANA', 'HATHWAY', 'UNICHEMLAB', 'RAMCOIND', 'HITECHGEAR', 'PENINLAND']","[0.32139996906104573, 0.06372257969671324, 0.10413111231512567, 0.04108804611461918, 0.07825927954385457, 0.18338437803280808, 0.11467549424507752, 0.05075233679505607, 0.04258680419570002]",0.1938366306372341,0.22282337331128063,0.8699115705714027
49,"['WABAG', 'SRHHYPOLTD', 'HERANBA', 'INTLCONV', 'FEDFINA', 'NAM-INDIA', 'GRSE', 'CHOICEIN', 'STEELXIND']","[0.021562805645999245, 0.0022349035406221862, 0.0979611635659831, 0.006796667661074858, 0.37193986371504273, 0.08149453838558264, 0.012398248448721979, 0.38847812475354465, 0.017133684283428676]",0.27703581257992094,0.20219849576154994,1.370118069061333
50,"['SPARC', 'CENTURYTEX', 'SCI', 'HIKAL', 'HITECH', 'MOREPENLAB', 'INDOBORAX', 'LICI', 'HUHTAMAKI']","[0.08387154824162432, 0.05582408945426236, 0.02770227743412246, 0.12295992483536948, 0.029867308656163608, 0.02745629676911852, 0.08517668276696033, 0.3388948115915725, 0.22824706025080638]",0.1870515023421845,0.22701022217013572,0.8239783237690343
51,"['CENTRALBK', 'DHUNINV', 'RSYSTEMS', 'RTNINDIA', 'ELGIEQUIP', 'REDTAPE', 'KAMATHOTEL', 'FILATEX', 'PITTIENG', 'IGL', 'MUFTI']","[0.05989183108271787, 0.04859809095763507, 0.1397316590677942, 0.021890849946790754, 0.17414971403189325, 0.14368934432738506, 0.04685680041264102, 0.040025712510583775, 0.021484657729788123, 0.28338098661352584, 0.020300353319245037]",0.2978523050193068,0.20783412486117323,1.4331251194589096
52,"['IDFC', 'VSTTILLERS', 'CSBBANK', 'CGPOWER', 'SWANENERGY', 'RECLTD', 'BDL', 'SEAMECLTD', 'HIRECT', 'JISLJALEQS', 'SAIL', 'CENTURYTEX', 'HONAUT']","[0.0510921916663466, 0.18806297026586544, 0.060127685619974926, 0.0755941390318564, 0.13738196584999213, 0.04016139931792579, 0.04292320375939243, 0.08134835025314929, 0.0376998796438515, 0.0065448730824528584, 5.149960319306146e-19, 0.0, 0.27906334150919254]",0.25214945045207643,0.2044873677052472,1.2330808170778083
53,"['ICEMAKE', 'DCW', 'DELHIVERY', 'MANKIND', 'FDC', 'GODREJAGRO', 'PAYTM', 'INGERRAND', 'HARSHA', 'SONACOMS', 'BRITANNIA', 'JINDALSAW', 'IREDA', 'IFGLEXPOR', 'SMSPHARMA']","[0.00259464466565068, 2.7111830575715645e-17, 0.06770166897686784, 0.16954827380028517, 0.09711199930200201, 0.09453579823414633, 0.027512870645013843, 0.09296606004862573, 0.09915215360326268, 0.05908470212710126, 0.2723297246735011, 1.1407839733620917e-17, 0.0, 0.015483432310608454, 0.0019786716129348626]",0.2215042105713171,0.15119894476677853,1.4649851618540268
54,"['STCINDIA', 'JYOTISTRUC', 'SWARAJENG', 'KRBL', 'CHALET', 'JIOFIN', 'BFINVEST', 'TASTYBITE']","[1.953676441601737e-20, 0.08632168092324603, 0.36993106646247015, 0.06182938254935796, 0.13877744324927707, 0.19054335580422097, 0.003856310948049122, 0.14874076006337858]",0.25461259119102525,0.20578493466803738,1.2372751756670348
55,"['CARTRADE', 'MSPL', 'UGARSUGAR', 'LT', 'HCLTECH', 'NCC', 'CENTUM', 'KECL', 'EXCELINDUS', 'VIKASECO', 'TNPL', 'SATIA', 'MBLINFRA']","[0.050943633524171535, 0.03205341990142569, 0.04801319830634478, 0.23638523488423796, 0.351923893385078, 1.3071412442028363e-17, 0.042620405093229445, 0.02170268778151308, 0.040974931378157095, 0.023556479799801827, 0.12279052838671077, 0.0, 0.029035587559329955]",0.19183816120116604,0.19321768785289203,0.9928602465589159
